"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"34","294.61367346252234","185.07523328799064","4.562142598948221","","0.016357421875","0.009765625","0.02294921875","1244.4444444444443","0.0008648035129513098","0","0.0008648035129513098","0.0008648035129513098","34_24:0.00952930850377176","34_24:561.7777777777777","true"
"35","312.5985000428659","46.34451558560678","4.721868425990281","-0.30795810239191124","0.006103515625","0.0068359375","0.00537109375","1244.4444444444443","0.00038000501440060066","0","0.00038000501440060066","0.00038000501440060066","35_28:0.014889301241391706;35_47:0.01787279921595364","35_28:561.7777777777777;35_47:583.1111111111111","true"
"36","257.80128160394514","149.10355861922227","4.608033797531916","-0.31164624269239977","0.00537109375","0.00537109375","0.00537109375","1244.4444444444443","0.00019417581497534184","0","0.00019417581497534184","0.00019417581497534184","36_51:0.007544799215078779;36_32:0.006611942293048567","36_51:561.7777777777777;36_32:561.7777777777777","true"
"37","455.79965292988055","281.0508912689935","4.497758706034431","","0.011474609375","0.00830078125","0.0146484375","1244.4444444444443","0.0017474969290023285","0","0.0017474969290023285","0.0017474969290023285","37_52:0.02014880911786676;37_38:0.018288534190679218","37_52:561.7777777777777;37_38:583.1111111111111","true"
"38","375.362318134564","366.0926065156493","4.47549178553931","-0.33539586706236296","0.009765625","0.01025390625","0.00927734375","1244.4444444444443","0.0019941026727202248","0","0.0019941026727202248","0.0019941026727202248","","","true"
"39","387.2797628924974","56.391083262105404","4.504426258094463","-0.31295465019890567","0.010498046875","0.0107421875","0.01025390625","1244.4444444444443","0.0010117272868351908","0","0.0010117272868351908","0.0010117272868351908","39_38:0.02040641335976412","39_38:561.7777777777777","true"
"40","155.67880003233108","31.179146627840858","4.464345277988778","-0.33809284738007156","0.006591796875","0.0068359375","0.00634765625","1244.4444444444443","0.00022415308975591542","0","0.00022415308975591542","0.00022415308975591542","40_41:0.021875582288319873;40_39:0.013931253425850054","40_41:561.7777777777777;40_39:561.7777777777777","true"
"41","211.7790280340528","392.0436934928296","4.575898478914402","-0.3452224783858925","0.004638671875","0.00634765625","0.0029296875","1244.4444444444443","0.0007641317580430858","0","0.0007641317580430858","0.0007641317580430858","","","true"
"42","330.97308398320934","96.09811799111156","4.641381768648526","-0.33193206992602775","0.0029296875","0.0029296875","0.0029296875","1244.4444444444443","0.00010774310455415261","0","0.00010774310455415261","0.00010774310455415261","42_41:0.01879054864966162;42_43:0.005777862601160755","42_41:583.1111111111111;42_43:561.7777777777777","true"
"43","336.87728043015744","226.449497697751","4.523112535571918","-0.3218076034687584","0.00244140625","0.00439453125","0.00048828125","1244.4444444444443","0.0001494554659355491","0","0.0001494554659355491","0.0001494554659355491","43_34:0.00864340769307087","43_34:583.1111111111111","true"
"44","39.69521016980303","61.75823286371857","4.594447823284743","-0.2725547830259511","0.116455078125","0.158203125","0.07470703125","1244.4444444444443","0.0007601550980225779","0","0.0007601550980225779","0.0007601550980225779","44_43:0.01057293047744301","44_43:561.7777777777777","true"
"45","314.11409808214154","128.30987857921434","4.6304499614776855","-0.31121477664524183","0.004150390625","0.0048828125","0.00341796875","1244.4444444444443","0.00024306005277147154","0","0.00024306005277147154","0.00024306005277147154","45_46:0.015651367605721;45_44:0.014337058456715568","45_46:561.7777777777777;45_44:583.1111111111111","true"
"46","237.33762239864123","55.66308102472783","4.71011696062715","-0.31051099269051724","0.005615234375","0.00927734375","0.001953125","1244.4444444444443","0.0004733580578113219","0","0.0004733580578113219","0.0004733580578113219","46_47:0.016959774482057266","46_47:561.7777777777777","true"
"47","382.95928050822","88.49327903252237","4.680563434695346","-0.2791698234955903","0.033935546875","0.0283203125","0.03955078125","1244.4444444444443","0.001918558009892591","0","0.001918558009892591","0.001918558009892591","","","true"
"48","190.18146482016815","64.56536759204582","4.625116367242181","-0.31121814662509445","0.004638671875","0.00634765625","0.0029296875","1244.4444444444443","0.0005268851038513333","0","0.0005268851038513333","0.0005268851038513333","48_47:0.01898493520239458;48_49:0.031171282568124792","48_47:561.7777777777777;48_49:583.1111111111111","true"
"49","239.3510723089322","83.25507742542311","4.581936077787265","-0.35202725215057706","0.013916015625","0.013671875","0.01416015625","1244.4444444444443","0.0004997523319384552","0","0.0004997523319384552","0.0004997523319384552","","","true"
"50","375.94090347803956","90.48441044116342","4.457763797955737","-0.3137510834931671","0.027587890625","0.02197265625","0.033203125","1244.4444444444443","0.00019571499879080412","0","0.00019571499879080412","0.00019571499879080412","50_49:0.008125813182573938;50_51:0.008517494535734527","50_49:561.7777777777777;50_51:583.1111111111111","true"
"51","257.80816089543686","60.574608488332814","4.56523499531748","-0.2968087163341602","0.064208984375","0.05859375","0.06982421875","1244.4444444444443","0.00021981519374858453","0","0.00021981519374858453","0.00021981519374858453","","","true"
"52","289.8840118276489","30.777695744474247","4.444408751233828","-0.2854962354743173","0.10009765625","0.08349609375","0.11669921875","1244.4444444444443","0.0005878276720498874","0","0.0005878276720498874","0.0005878276720498874","","","true"
"53","337.71206218838074","527.9606129447651","4.621997702185187","-0.3089157779566661","0.0068359375","0.00634765625","0.00732421875","1244.4444444444443","0.00008621380766895301","0","0.00008621380766895301","0.00008621380766895301","53_41:0.013546981787230239;53_60:0.0046867305415010385","53_41:561.7777777777777;53_60:583.1111111111111","true"
"54","229.3895222379761","20.696025603874386","4.501328772124412","-0.31299719319013514","0.008544921875","0.0029296875","0.01416015625","1244.4444444444443","0.0002633397762829389","0","0.0002633397762829389","0.0002633397762829389","54_64:0.010171567095174805;54_45:0.007138302488897186","54_64:583.1111111111111;54_45:561.7777777777777","true"
"55","347.0774138429563","37.24341363890254","4.686299873828535","-0.3100668699291798","0.0361328125","0.0419921875","0.0302734375","1244.4444444444443","0.00014968715952764356","0","0.00014968715952764356","0.00014968715952764356","55_49:0.007158464458249636","55_49:561.7777777777777","true"
"56","149.44806279648924","170.05864800018355","4.553679314514494","","0.0048828125","0.00927734375","0.00048828125","1244.4444444444443","0.00038786778099623737","0","0.00038786778099623737","0.00038786778099623737","56_52:0.011810838912314381","56_52:561.7777777777777","true"
"57","286.1635841066136","64.14925179036679","4.6396038126266586","-0.3110258364070089","0.007568359375","0.0126953125","0.00244140625","1244.4444444444443","0.0004953638252523385","0","0.0004953638252523385","0.0004953638252523385","57_56:0.01528328172207638;57_58:0.028063650159507403","57_56:561.7777777777777;57_58:583.1111111111111","true"
"58","218.49913182459815","36.726946501366186","4.609457617157235","-0.3120232272887944","0.005859375","0.00390625","0.0078125","1244.4444444444443","0.0004900848287481293","0","0.0004900848287481293","0.0004900848287481293","58_71:0.014198293594250622;58_59:0.010825931862602167","58_71:561.7777777777777;58_59:561.7777777777777","true"
"59","388.80900968367393","92.17727063407688","4.769976404345003","-0.3055632788590134","0.009033203125","0.00634765625","0.01171875","1244.4444444444443","0.00014430809022510826","0","0.00014430809022510826","0.00014430809022510826","59_60:0.00888149599651239","59_60:561.7777777777777","true"
"60","362.9387576484493","513.7938403554704","4.517591427078141","-0.3130252570847025","0.00634765625","0.00732421875","0.00537109375","1244.4444444444443","0.0001558611923574496","0","0.0001558611923574496","0.0001558611923574496","60_61:0.00900939472036888","60_61:561.7777777777777","true"
"61","323.1679482758916","157.5887686960083","4.689244757037803","","0.017578125","0.0224609375","0.0126953125","1244.4444444444443","0.00029086611653227035","0","0.00029086611653227035","0.00029086611653227035","61_62:0.007783497135726514","61_62:561.7777777777777","true"
"62","287.10008549526685","28.624895724229003","4.646870848718653","-0.2863049460361145","0.05810546875","0.0595703125","0.056640625","1244.4444444444443","0.0007403589252102091","0","0.0007403589252102091","0.0007403589252102091","","","true"
"63","279.00142479427484","199.06630615578413","4.507485387292758","-0.32264290979581867","0.006591796875","0.00927734375","0.00390625","1244.4444444444443","0.00026939571150188607","0","0.00026939571150188607","0.00026939571150188607","63_62:0.013003984536382074;63_64:0.005521758744748417","63_62:583.1111111111111;63_64:561.7777777777777","true"
"64","344.2400558487834","35.879927216132806","4.4631352280784835","","0.003662109375","0.00537109375","0.001953125","1244.4444444444443","0.00018008141406486035","0","0.00018008141406486035","0.00018008141406486035","64_65:0.016642577281457516","64_65:561.7777777777777","true"
"65","293.66331441227715","342.8099641428904","4.615254691193396","-0.31101251617313946","0.01318359375","0.01220703125","0.01416015625","1244.4444444444443","0.0002589682220465968","0","0.0002589682220465968","0.0002589682220465968","","","true"
"66","201.4133142195463","89.8574446671228","4.650548658995201","-0.29034076699160294","0.039306640625","0.04638671875","0.0322265625","1244.4444444444443","0.0016021350740471152","0","0.0016021350740471152","0.0016021350740471152","66_65:0.02230189462801857;66_67:0.017824289126258108","66_65:583.1111111111111;66_67:561.7777777777777","true"
"67","377.29512643452586","88.19477632304024","4.714524468876072","-0.3101140892003641","0.004638671875","0.0048828125","0.00439453125","1244.4444444444443","0.00015669364792028463","0","0.00015669364792028463","0.00015669364792028463","67_68:0.010847795743851252","67_68:583.1111111111111","true"
"68","279.30598807178075","119.01472243576532","4.612756643161696","-0.31130677970698856","0.01025390625","0.01025390625","0.01025390625","1244.4444444444443","0.0001818202443904714","0","0.0001818202443904714","0.0001818202443904714","68_69:0.011139698538542409;68_55:0.005109474704321271","68_69:561.7777777777777;68_55:561.7777777777777","true"
"69","295.85889612616836","125.6093853677037","4.5514082383254","-0.31213146441791095","0.008544921875","0.013671875","0.00341796875","1244.4444444444443","0.00038577021666264335","0","0.00038577021666264335","0.00038577021666264335","69_70:0.008821919551389446","69_70:583.1111111111111","true"
"70","319.57760651564433","77.59818778378259","4.711917380230374","-0.30937241746400446","0.003662109375","0.00390625","0.00341796875","1244.4444444444443","0.0002493110948354172","0","0.0002493110948354172","0.0002493110948354172","70_74:0.0057138170503681085","70_74:561.7777777777777","true"
"71","242.54143052777297","50.50299539439385","4.545922054022902","-0.30894805896719","0.068603515625","0.05712890625","0.080078125","1244.4444444444443","0.0004210420256404255","0","0.0004210420256404255","0.0004210420256404255","","","true"
"72","293.530461005777","321.59988871776864","4.576602798845401","-0.31191901483735823","0.006591796875","0.00390625","0.00927734375","1244.4444444444443","0.0001763141501461315","0","0.0001763141501461315","0.0001763141501461315","72_81:0.006414760926298724;72_62:0.01118343252463927","72_81:561.7777777777777;72_62:561.7777777777777","true"
"73","203.22720776556775","104.83053914239223","4.822091256075851","-0.3060243215183466","0.03515625","0.02490234375","0.04541015625","1244.4444444444443","0.0001389165020563138","0","0.0001389165020563138","0.0001389165020563138","73_85:0.012886242471142728;73_66:0.013079073586320267","73_85:561.7777777777777;73_66:561.7777777777777","true"
"74","135.1413209053945","151.9889287148053","4.609665886775179","-0.31109191615982995","0.00830078125","0.01025390625","0.00634765625","1244.4444444444443","0.00017513265789594697","0","0.00017513265789594697","0.00017513265789594697","","","true"
"75","197.96481097210253","171.97551999813334","4.7874022239791","-0.27824835792971114","0.001953125","0.00244140625","0.00146484375","1244.4444444444443","0.00036028431735801047","0","0.00036028431735801047","0.00036028431735801047","75_90:0.014871067490055845;75_76:0.00886021776875906","75_90:583.1111111111111;75_76:583.1111111111111","true"
"76","266.733478661932","155.68134204202937","4.683335499798783","-0.31055697195489596","0.0068359375","0.005859375","0.0078125","1244.4444444444443","0.00020831167904191716","0","0.00020831167904191716","0.00020831167904191716","76_77:0.008534731247018812","76_77:561.7777777777777","true"
"77","378.6428085367156","312.54599436953004","4.57665416134975","-0.313094932281466","0.02197265625","0.0224609375","0.021484375","1244.4444444444443","0.0006793756851458287","0","0.0006793756851458287","0.0006793756851458287","77_78:0.008298588264652462;77_71:0.010674791815703855","77_78:561.7777777777777;77_71:583.1111111111111","true"
"78","433.1547969898786","305.6506220716412","4.4834362614789995","-0.3136874752686043","0.02197265625","0.0166015625","0.02734375","1244.4444444444443","0.00009314864807276435","0","0.00009314864807276435","0.00009314864807276435","","","true"
"79","263.96968231396505","48.86241555840964","4.570657492804553","-0.29525409443808415","0.037353515625","0.03466796875","0.0400390625","1244.4444444444443","0.0006322747193876627","0","0.0006322747193876627","0.0006322747193876627","79_78:0.010034508761449623","79_78:561.7777777777777","true"
"80","5.021048881124914","8.51202126882876","4.600651848937569","","0.387939453125","0.38525390625","0.390625","1244.4444444444443","1","0","1","1","80_81:1;80_79:1","80_81:561.7777777777777;80_79:583.1111111111111","true"
"81","186.08535809395516","53.85853609810241","4.498656588978866","-0.31468638313879793","0.0263671875","0.01904296875","0.03369140625","1244.4444444444443","0.00020559702585977305","0","0.00020559702585977305","0.00020559702585977305","","","true"
"82","237.77699045171482","70.78105820240857","4.602408663310251","-0.31724266528169737","0.008544921875","0.00732421875","0.009765625","1244.4444444444443","0.0004956561156397955","0","0.0004956561156397955","0.0004956561156397955","82_81:0.010978707649390573;82_83:0.06285388170490724","82_81:583.1111111111111;82_83:561.7777777777777","true"
"83","306.59853194001073","38.24029496132777","4.636359718341022","-0.3103580553605243","0.027099609375","0.046875","0.00732421875","1244.4444444444443","0.004146885630512425","0","0.004146885630512425","0.004146885630512425","","","true"
"84","264.9944158654565","248.21975917255602","4.749611846081672","-0.3090225667525716","0.006103515625","0.00439453125","0.0078125","1244.4444444444443","0.00013280287333643136","0","0.00013280287333643136","0.00013280287333643136","84_83:0.06117492978137634","84_83:561.7777777777777","true"
"85","278.06801005960045","243.7703051683943","4.586928267232166","-0.31154756735554556","0.00146484375","0.0009765625","0.001953125","1244.4444444444443","0.00019497320396282155","0","0.00019497320396282155","0.00019497320396282155","85_84:0.011480984405222328;85_86:0.03907878725111874","85_84:583.1111111111111;85_86:561.7777777777777","true"
"86","163.65268560981198","204.97059452824652","4.75642973499284","-0.32580689050206485","0.046875","0.04931640625","0.04443359375","1244.4444444444443","0.00040824413049119895","0","0.00040824413049119895","0.00040824413049119895","","","true"
"87","160.55898529182403","55.27474347575551","4.72508476362914","","0.019775390625","0.01904296875","0.0205078125","1244.4444444444443","0.0008912670880902647","0","0.0008912670880902647","0.0008912670880902647","87_93:0.02392373611649684;87_86:0.013243747206783452","87_93:561.7777777777777;87_86:583.1111111111111","true"
"88","274.4510193712945","46.35363587792131","4.566472335314091","-0.30765951332138847","0.03173828125","0.0185546875","0.044921875","1244.4444444444443","0.0001426729897583843","0","0.0001426729897583843","0.0001426729897583843","88_87:0.01943894580220179;88_89:0.01204860532025942","88_87:561.7777777777777;88_89:561.7777777777777","true"
"89","315.0096823985727","172.0955170694629","4.796714330069165","-0.3069228576805572","0.05126953125","0.05078125","0.0517578125","1244.4444444444443","0.00011599634610184413","0","0.00011599634610184413","0.00011599634610184413","89_74:0.009824256060065983","89_74:583.1111111111111","true"
"90","209.69668549342754","223.15806218987316","4.704272302918635","-0.2860621408681651","0.010009765625","0.015625","0.00439453125","1244.4444444444443","0.0005243621929553537","0","0.0005243621929553537","0.0005243621929553537","","","true"
"91","336.3365893563383","71.26654265160352","4.709010318565292","-0.3103704189122232","0.008056640625","0.01025390625","0.005859375","1244.4444444444443","0.0001643704245577318","0","0.0001643704245577318","0.0001643704245577318","91_98:0.009381056307086966;91_79:0.014132493335262453","91_98:561.7777777777777;91_79:561.7777777777777","true"
"92","238.18171428327958","84.70332025953562","4.7295101057970745","-0.3071779631697473","0.028076171875","0.017578125","0.03857421875","1244.4444444444443","0.0001856131121129079","0","0.0001856131121129079","0.0001856131121129079","92_83:0.053899583900785863;92_102:0.016578150520110302","92_83:583.1111111111111;92_102:561.7777777777777","true"
"93","167.67910774100903","102.4919682920535","4.678329140094218","","0.009033203125","0.00927734375","0.0087890625","1244.4444444444443","0.0004829225438150683","0","0.0004829225438150683","0.0004829225438150683","93_106:0.012288025385724877","93_106:583.1111111111111","true"
"94","160.18136588965024","169.1973316680406","4.876116665191069","-0.3062539208243005","0.019775390625","0.015625","0.02392578125","1244.4444444444443","0.00021730836714695673","0","0.00021730836714695673","0.00021730836714695673","94_95:0.015671434589634492;94_90:0.01339641694475635","94_95:561.7777777777777;94_90:583.1111111111111","true"
"95","285.8138339931878","16.396406548451086","4.59707163734342","-0.3136135264289027","0.027587890625","0.0263671875","0.02880859375","1244.4444444444443","0.00029154053786655936","0","0.00029154053786655936","0.00029154053786655936","","","true"
"96","276.9065219751876","251.9333968260933","4.733063378568964","","0.001708984375","0.00244140625","0.0009765625","1244.4444444444443","0.00013600670803742577","0","0.00013600670803742577","0.00013600670803742577","96_95:0.009066995817822499;96_97:0.005979017875597459;96_109:1","96_95:561.7777777777777;96_97:561.7777777777777;96_109:583.1111111111111","true"
"97","321.0985627778238","277.61351393645117","4.806815318191531","-0.3064623934471557","0.00244140625","0.001953125","0.0029296875","1244.4444444444443","0.0001265592509928931","0","0.0001265592509928931","0.0001265592509928931","97_98:0.009230982583470881","97_98:561.7777777777777","true"
"98","327.1852661262493","20.90430334193526","4.60898911644735","-0.31190721922188297","0.0068359375","0.01025390625","0.00341796875","1244.4444444444443","0.0004396545249690174","0","0.0004396545249690174","0.0004396545249690174","98_99:0.01364716422060569","98_99:561.7777777777777","true"
"99","325.4684174815244","63.654736264374755","4.574503359218623","-0.31063982957359515","0.00732421875","0.01171875","0.0029296875","1244.4444444444443","0.00028403354395759603","0","0.00028403354395759603","0.00028403354395759603","","","true"
"100","198.73358296275214","47.8834799704488","4.64728654150232","-0.31098646352761034","0.009521484375","0.00927734375","0.009765625","1244.4444444444443","0.0011516033009229183","0","0.0011516033009229183","0.0011516033009229183","100_110:0.017819955422759715;100_99:0.04605590646361618","100_110:561.7777777777777;100_99:583.1111111111111","true"
"101","220.70843909005438","297.37595893518096","4.724311122065315","-0.3097143441409694","0.0419921875","0.04052734375","0.04345703125","1244.4444444444443","0.0005180942576552378","0","0.0005180942576552378","0.0005180942576552378","101_100:0.03308909830612794;101_102:0.016066083554643673","101_100:561.7777777777777;101_102:583.1111111111111","true"
"102","321.6396528273284","322.7479310106467","4.604311182343178","-0.31164130137993934","0.013427734375","0.01318359375","0.013671875","1244.4444444444443","0.00015368254476588858","0","0.00015368254476588858","0.00015368254476588858","","","true"
"103","218.16090464237578","87.98234867610863","4.664312268354093","","0.009033203125","0.01611328125","0.001953125","1244.4444444444443","0.0004884753755431908","0","0.0004884753755431908","0.0004884753755431908","103_102:0.008679889509911554;103_104:0.01260626449242741","103_102:561.7777777777777;103_104:561.7777777777777","true"
"104","174.95815907656433","25.3369794204891","4.802230755615624","-0.30843673215390965","0.00830078125","0.00830078125","0.00830078125","1244.4444444444443","0.0003629245689900561","0","0.0003629245689900561","0.0003629245689900561","","","true"
"105","262.0637598337479","94.37936693125955","4.739910051896169","","0.008544921875","0.015625","0.00146484375","1244.4444444444443","0.0006619606567612886","0","0.0006619606567612886","0.0006619606567612886","105_104:0.012695715227052096;105_106:0.01613201545492493","105_104:561.7777777777777;105_106:561.7777777777777","true"
