"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"33","367.5625714402975","245.95427741225453","4.596924922517507","","0.003173828125","0.00341796875","0.0029296875","1244.4444444444443","0.00012093470853021439","0","0.00012093470853021439","0.00012093470853021439","33_20:0.006175216335185474;33_39:0.013116019624494324","33_20:561.7777777777777;33_39:561.7777777777777","true"
"34","343.2840882932149","172.0353026888135","4.562065271253785","","0.014892578125","0.01708984375","0.0126953125","1244.4444444444443","0.00039969186756793804","0","0.00039969186756793804","0.00039969186756793804","34_24:0.029311876362206002","34_24:561.7777777777777","true"
"35","331.169055965435","66.3952596693868","4.721867976583551","-0.30795810239191124","0.005859375","0.0078125","0.00390625","1244.4444444444443","0.0002607372494639866","0","0.0002607372494639866","0.0002607372494639866","35_28:0.013048139667010294;35_47:0.013429927539793163","35_28:561.7777777777777;35_47:583.1111111111111","true"
"36","287.3811188811493","144.18464493360065","4.608038299911816","-0.31164624269239977","0.004638671875","0.00732421875","0.001953125","1244.4444444444443","0.00015936536182293548","0","0.00015936536182293548","0.00015936536182293548","36_51:0.010627576692033958;36_32:0.005654086457116125","36_51:561.7777777777777;36_32:561.7777777777777","true"
"37","347.2781278103278","268.3866672597425","4.497761852826625","","0.006103515625","0.0068359375","0.00537109375","1244.4444444444443","0.002114028178209329","0","0.002114028178209329","0.002114028178209329","37_52:0.023352802610073276;37_38:0.022585697339715882","37_52:561.7777777777777;37_38:583.1111111111111","true"
"38","475.4821363272182","412.19559427354545","4.475500605968956","-0.33539586706236296","0.01318359375","0.01806640625","0.00830078125","1244.4444444444443","0.001466319544317732","0","0.001466319544317732","0.001466319544317732","","","true"
"39","345.68812079560394","65.25442166988866","4.50442835150243","-0.31295465019890567","0.010986328125","0.0087890625","0.01318359375","1244.4444444444443","0.0009003756861496723","0","0.0009003756861496723","0.0009003756861496723","39_38:0.029934123150621272","39_38:561.7777777777777","true"
"40","374.08620509690775","24.095613615218106","4.464369674562607","-0.33809284738007156","0.019775390625","0.02001953125","0.01953125","1244.4444444444443","0.000542341995444081","0","0.000542341995444081","0.000542341995444081","40_41:0.014262369925097718;40_39:0.018701072836028287","40_41:561.7777777777777;40_39:561.7777777777777","true"
"41","245.8185923136908","428.4176743539003","4.5759013209505275","-0.3452224783858925","0.0068359375","0.01171875","0.001953125","1244.4444444444443","0.00015556968255991014","0","0.00015556968255991014","0.00015556968255991014","","","true"
"42","304.60518840085524","20.015592460245436","4.641383844189968","-0.33193206992602775","0.003662109375","0.00537109375","0.001953125","1244.4444444444443","0.0008789820528032969","0","0.0008789820528032969","0.0008789820528032969","42_41:0.00638443429044655;42_43:0.00707737265202163","42_41:583.1111111111111;42_43:561.7777777777777","true"
